Date,Open,High,Low,Close,Retorno_diario,Objetivo
2016-09-21,1.11529,1.11966,1.112,1.11898,0.0032905649550349914,1
2016-09-22,1.11898,1.12574,1.1182,1.12101,0.0018141521743015865,1
2016-09-23,1.12101,1.12405,1.1191,1.1226,0.0014183637969331642,1
2016-09-26,1.12347,1.128,1.1219,1.1252,0.002316052022091508,0
2016-09-27,1.1252,1.126,1.1189,1.1217,-0.0031105581230004287,0
2016-09-28,1.12165,1.1237,1.1179,1.12168,-1.783007934375025e-05,1
2016-09-29,1.1217,1.12501,1.11958,1.12231,0.0005616575137292745,1
2016-09-30,1.1223,1.12511,1.1151,1.12403,0.0015325533943386649,0
2016-10-03,1.12353,1.12416,1.1203,1.12138,-0.0023575883205965154,0
2016-10-04,1.12136,1.124,1.1136,1.12048,-0.0008025825322371949,1
2016-10-05,1.12052,1.12333,1.1187,1.12065,0.00015172069113233988,0
2016-10-06,1.12061,1.12126,1.1138,1.11456,-0.005434346138401769,1
2016-10-07,1.11458,1.12049,1.1102,1.12,0.004880849842090251,0
2016-10-10,1.11919,1.12004,1.1129,1.11402,-0.005339285714285769,0
2016-10-11,1.11402,1.11424,1.1046,1.10593,-0.0072619881151145815,0
2016-10-12,1.10595,1.10676,1.1001,1.10126,-0.004222690405360385,1
2016-10-13,1.10126,1.10584,1.0983,1.10535,0.0037139276828361822,0
2016-10-14,1.10536,1.10578,1.0966,1.0966,-0.007916044691726687,1
2016-10-17,1.0971,1.101,1.0961,1.10022,0.0033011125296369404,0
2016-10-18,1.1002,1.10263,1.09684,1.09785,-0.002154114631619075,0
2016-10-19,1.09787,1.10049,1.0952,1.09782,-2.7326137450489618e-05,0
2016-10-20,1.09785,1.10392,1.0913,1.09275,-0.004618243427884305,0
2016-10-21,1.09276,1.09297,1.0857,1.08838,-0.003999084877602588,0
2016-10-24,1.08785,1.09,1.0857,1.08712,-0.0011576838971680825,1
2016-10-25,1.08713,1.09051,1.0848,1.08896,0.0016925454411655938,1
2016-10-26,1.08898,1.09467,1.0872,1.09081,0.0016988686453129898,0
2016-10-27,1.09078,1.09423,1.088,1.08946,-0.0012376124164611424,1
2016-10-28,1.08946,1.09917,1.0891,1.0981,0.007930534393185695,0
2016-10-31,1.09779,1.09863,1.0934,1.09719,-0.0008287041253073335,1
2016-11-01,1.09722,1.1069,1.0956,1.10559,0.007655921034642965,1
2016-11-02,1.10559,1.11231,1.1047,1.10978,0.0037898316735860416,1
2016-11-03,1.1098,1.11262,1.1057,1.1104,0.0005586692858043918,1
2016-11-04,1.11056,1.1145,1.1078,1.1145,0.003692363112391961,0
2016-11-07,1.10838,1.11104,1.1025,1.10433,-0.009125168236877479,0
2016-11-08,1.10433,1.10671,1.1006,1.1013,-0.0027437450762001214,0
2016-11-09,1.10131,1.12996,1.0904,1.09187,-0.008562607827113489,0
2016-11-10,1.09201,1.09537,1.0862,1.0885,-0.003086448020368615,0
2016-11-11,1.08856,1.09236,1.0829,1.08519,-0.0030408819476342996,0
2016-11-14,1.0838,1.08398,1.0707,1.07442,-0.009924529345091804,0
2016-11-15,1.07436,1.08167,1.0711,1.07238,-0.0018986988328585364,0
2016-11-16,1.07237,1.07595,1.0664,1.07013,-0.0020981368544733536,0
2016-11-17,1.06994,1.07456,1.0617,1.06261,-0.007027183613205867,0
2016-11-18,1.06261,1.0643,1.0567,1.05841,-0.003952531973160367,1
2016-11-21,1.05864,1.06491,1.0576,1.06309,0.004421726930017744,0
2016-11-22,1.06307,1.066,1.0582,1.06271,-0.00035744856973540795,0
2016-11-23,1.06273,1.06436,1.0524,1.05511,-0.007151527698055049,1
2016-11-24,1.0551,1.05854,1.0516,1.05559,0.0004549288699757792,1
2016-11-25,1.05556,1.06275,1.0536,1.05892,0.003154633901420123,1
2016-11-28,1.05975,1.06857,1.0562,1.06133,0.002275903750991626,1
2016-11-29,1.06124,1.06544,1.0564,1.06481,0.0032789047704295804,0
2016-11-30,1.06484,1.06666,1.0552,1.05962,-0.0048741089959711825,1
2016-12-01,1.05959,1.06688,1.0583,1.06589,0.005917215605594439,1
2016-12-02,1.0659,1.06899,1.0623,1.06608,0.00017825479177013825,1
2016-12-05,1.05333,1.07966,1.05038,1.0758,0.00911751463304844,0
2016-12-06,1.07589,1.07853,1.0697,1.07178,-0.003736754043502599,1
2016-12-07,1.07175,1.077,1.0707,1.07571,0.003666797290488688,0
2016-12-08,1.07574,1.08735,1.0596,1.06132,-0.013377211330191097,0
2016-12-09,1.0613,1.063,1.0529,1.05578,-0.00521991482305062,1
2016-12-12,1.05456,1.06517,1.0523,1.06393,0.007719411240978413,0
2016-12-13,1.06398,1.06672,1.0601,1.0625,-0.0013440733882869038,0
2016-12-14,1.06247,1.06701,1.0495,1.05277,-0.009157647058823493,0
2016-12-15,1.05275,1.05278,1.0364,1.042,-0.010230154734652386,1
2016-12-16,1.04199,1.04741,1.0403,1.04492,0.0028023032629558298,0
2016-12-19,1.04457,1.04795,1.0391,1.04017,-0.004545802549477451,0
2016-12-20,1.04013,1.0418,1.035,1.03903,-0.0010959746964439576,1
2016-12-21,1.03904,1.04511,1.038,1.04265,0.0034840187482556573,1
2016-12-22,1.04273,1.04993,1.0422,1.04349,0.0008056394763342745,1
2016-12-23,1.04343,1.04689,1.0424,1.0446,0.0010637380329470147,1
2016-12-26,1.04546,1.0469,1.0438,1.04547,0.0008328546812175208,1
2016-12-27,1.04545,1.04634,1.043,1.04588,0.0003921681157756929,0
2016-12-28,1.04579,1.04799,1.037,1.04178,-0.003920143802348286,1
2016-12-29,1.04186,1.0494,1.0411,1.04925,0.0071704198583195655,1
2016-12-30,1.04919,1.06542,1.0482,1.0516,0.0022396950202525634,0
2017-01-02,1.0518,1.05293,1.0448,1.04622,-0.005116013693419741,0
2017-01-03,1.04613,1.04901,1.03394,1.0409,-0.0050849725679111835,1
2017-01-04,1.04093,1.04999,1.0387,1.04871,0.007503122298011533,1
2017-01-05,1.04872,1.06153,1.0479,1.06021,0.010965853286418525,0
2017-01-06,1.06021,1.06221,1.0522,1.0532,-0.006611897642919917,1
2017-01-09,1.05331,1.05892,1.0508,1.05838,0.004918344094189342,0
2017-01-10,1.05837,1.06274,1.0549,1.05562,-0.0026077590279484086,1
2017-01-11,1.05564,1.06229,1.0452,1.05833,0.002567211686023363,1
2017-01-12,1.05833,1.06848,1.0569,1.06119,0.0027023707161282218,1
2017-01-13,1.06116,1.06749,1.05956,1.06399,0.002638547291248461,0
2017-01-16,1.06213,1.06359,1.0577,1.05994,-0.0038064267521310535,1
2017-01-17,1.05982,1.072,1.0595,1.07108,0.010510028869558541,0
2017-01-18,1.07103,1.07133,1.0625,1.06336,-0.007207678231317849,1
2017-01-19,1.06336,1.06767,1.05887,1.06582,0.0023134216069815583,1
2017-01-20,1.06582,1.07096,1.0623,1.0699,0.003828038505563791,1
2017-01-23,1.07029,1.07726,1.0701,1.07719,0.00681372090849619,0
2017-01-24,1.0773,1.0775,1.0718,1.07312,-0.0037783492234424454,1
2017-01-25,1.07312,1.077,1.0709,1.07496,0.0017146265096166236,0
2017-01-26,1.07499,1.07657,1.0655,1.06799,-0.006483962193941983,1
2017-01-27,1.06797,1.0725,1.0657,1.06979,0.0016854090394105015,1
2017-01-30,1.07135,1.07403,1.06188,1.07011,0.0002991241271650402,1
2017-01-31,1.07007,1.08123,1.0682,1.07954,0.008812178187289188,0
2017-02-01,1.07957,1.08075,1.07292,1.07668,-0.0026492765437129417,0
2017-02-02,1.07671,1.08288,1.0754,1.07619,-0.00045510272318616263,1
2017-02-03,1.0761,1.08,1.07105,1.07804,0.0017190273093041775,0
2017-02-06,1.0784,1.07889,1.0704,1.07478,-0.003024006530369938,0
2017-02-07,1.07477,1.07496,1.0654,1.06805,-0.006261746589999895,1
2017-02-08,1.06798,1.07141,1.0638,1.06952,0.0013763400589861252,0
2017-02-09,1.06951,1.071,1.0649,1.06526,-0.003983095220285615,0
2017-02-10,1.06537,1.06677,1.0606,1.0637,-0.0014644312186695707,0
2017-02-13,1.06308,1.06585,1.059,1.05943,-0.00401428974334872,0
2017-02-14,1.05959,1.06335,1.0559,1.05773,-0.0016046364554525017,1
2017-02-15,1.05773,1.061,1.0519,1.05916,0.001351951821353392,1
2017-02-16,1.05923,1.068,1.059,1.06681,0.007222704784923817,0
2017-02-17,1.06684,1.06768,1.0603,1.06128,-0.0051836784432092164,1
2017-02-20,1.06201,1.0633,1.0601,1.06137,8.480325644488751e-05,0
2017-02-21,1.06132,1.06148,1.0523,1.05354,-0.007377257695242889,1
2017-02-22,1.05348,1.05741,1.0492,1.0556,0.001955312565256273,1
2017-02-23,1.05558,1.05953,1.0536,1.05775,0.0020367563471010985,0
2017-02-24,1.05777,1.062,1.0547,1.0551,-0.0025053178917513463,1
2017-02-27,1.05591,1.06306,1.0549,1.05864,0.0033551322149560914,0
2017-02-28,1.05867,1.06301,1.0565,1.05728,-0.0012846671200785753,0
2017-03-01,1.05725,1.05894,1.05127,1.05508,-0.0020808111380145045,0
2017-03-02,1.05509,1.0551,1.0493,1.05065,-0.004198733745308325,1
2017-03-03,1.05061,1.06239,1.05,1.06182,0.010631513824775007,0
2017-03-06,1.06094,1.06402,1.0572,1.05815,-0.003456329698065641,0
2017-03-07,1.05817,1.06026,1.0556,1.05672,-0.0013514152057835238,0
2017-03-08,1.0566,1.05742,1.0533,1.05406,-0.0025172231054585437,1
2017-03-09,1.05405,1.06154,1.0522,1.0576,0.00335844259340079,1
2017-03-10,1.05749,1.06991,1.05697,1.067,0.008888048411497484,0
2017-03-13,1.06791,1.07144,1.0649,1.06515,-0.0017338331771320492,0
2017-03-14,1.0652,1.06627,1.0598,1.06087,-0.00401821339717412,1
2017-03-15,1.06086,1.07401,1.0606,1.07301,0.011443437933017275,1
2017-03-16,1.07298,1.07742,1.0703,1.07713,0.0038396659863373372,0
2017-03-17,1.07714,1.07824,1.0725,1.07338,-0.0034814739167973174,0
2017-03-20,1.07413,1.07773,1.0722,1.07338,0.0,1
2017-03-21,1.07338,1.082,1.0717,1.08117,0.007257448433918956,0
2017-03-22,1.0811,1.08247,1.0773,1.07936,-0.0016741123042628425,0
2017-03-23,1.07938,1.0805,1.0766,1.07822,-0.0010561814408539538,1
2017-03-24,1.07823,1.0818,1.0758,1.0795,0.0011871417706961207,1
2017-03-27,1.08479,1.09061,1.0835,1.08647,0.00645669291338602,0
2017-03-28,1.08642,1.08727,1.0796,1.0814,-0.004666488720351358,0
2017-03-29,1.08145,1.08265,1.0737,1.07649,-0.004540410578879217,0
2017-03-30,1.07649,1.077,1.0669,1.06841,-0.007505875577106913,0
2017-03-31,1.06844,1.07019,1.06498,1.0663,-0.0019748972772625217,1
2017-04-03,1.06712,1.06811,1.064,1.06667,0.0003469942792835301,1
2017-04-04,1.06663,1.06851,1.0633,1.06791,0.0011624963671987842,0
2017-04-05,1.06788,1.069,1.06329,1.06687,-0.0009738648387972448,0
2017-04-06,1.0668,1.06841,1.0627,1.06429,-0.002418289013656816,0
2017-04-07,1.06427,1.06668,1.0578,1.05895,-0.005017429460015488,1
2017-04-10,1.05784,1.06067,1.0568,1.05982,0.0008215685348693658,1
2017-04-11,1.05977,1.06302,1.0576,1.06042,0.0005661338717894981,1
2017-04-12,1.06047,1.06751,1.0587,1.06665,0.005875030648233803,0
2017-04-13,1.06665,1.06777,1.06077,1.06161,-0.004725073829278781,0
2017-04-14,1.06167,1.063,1.0604,1.06117,-0.0004144648222982328,1
2017-04-17,1.06048,1.06705,1.0602,1.06409,0.002751679749710245,1
2017-04-18,1.06413,1.0736,1.0635,1.07289,0.008269977163585684,0
2017-04-19,1.07297,1.07369,1.0698,1.0714,-0.0013887723811387698,1
2017-04-20,1.07152,1.07776,1.0705,1.07143,2.8000746686851485e-05,1
2017-04-21,1.07146,1.07381,1.068,1.07246,0.0009613320515571289,1
2017-04-24,1.08842,1.08902,1.0818,1.08675,0.01332450627529247,1
2017-04-25,1.08675,1.095,1.0849,1.09295,0.005705083965953595,0
2017-04-26,1.09296,1.09509,1.08553,1.09084,-0.0019305549201702465,0
2017-04-27,1.09084,1.09329,1.0849,1.08701,-0.0035110557001943876,1
2017-04-28,1.08698,1.09475,1.0855,1.08932,0.002125095445304037,1
2017-05-01,1.09023,1.09241,1.08829,1.091,0.0015422465391252693,1
2017-05-02,1.09104,1.09332,1.0886,1.09308,0.00190650779101742,0
2017-05-03,1.09303,1.0937,1.088,1.08886,-0.003860650638562668,1
2017-05-04,1.0889,1.09873,1.0873,1.09802,0.008412468085888136,1
2017-05-05,1.09802,1.1,1.09483,1.0995,0.001347880730769857,0
2017-05-08,1.0993,1.09968,1.0915,1.09252,-0.006348340154615717,0
2017-05-09,1.09256,1.09335,1.0861,1.08819,-0.003963314172738208,0
2017-05-10,1.08822,1.08982,1.0851,1.08659,-0.001470331467850361,0
2017-05-11,1.08665,1.08931,1.0837,1.08633,-0.00023928068544709635,1
2017-05-12,1.08633,1.09343,1.0854,1.0926,0.005771726823341039,1
2017-05-15,1.09253,1.099,1.092,1.09808,0.005015559216547727,1
2017-05-16,1.09803,1.10973,1.0976,1.10946,0.010363543639807515,1
2017-05-17,1.10949,1.11743,1.108,1.11614,0.0060209471274312865,0
2017-05-18,1.11612,1.1172,1.1074,1.11076,-0.00482018384790428,1
2017-05-19,1.11076,1.12122,1.1097,1.1204,0.00867874248262468,1
2017-05-22,1.12062,1.12635,1.1159,1.12384,0.0030703320242768672,0
2017-05-23,1.12387,1.12683,1.1172,1.1187,-0.004573604783599028,1
2017-05-24,1.11876,1.12264,1.1166,1.12169,0.002672745150621214,0
2017-05-25,1.12172,1.12506,1.11927,1.12127,-0.0003744350043238809,0
2017-05-26,1.12124,1.12347,1.1159,1.1177,-0.00318388969650496,0
2017-05-29,1.11827,1.119,1.1133,1.11385,-0.0034445736780888137,1
2017-05-30,1.11385,1.12055,1.1107,1.11734,0.0031332764734928187,1
2017-05-31,1.11734,1.12523,1.1162,1.12387,0.005844237206221958,0
2017-06-01,1.12387,1.12567,1.12,1.12186,-0.0017884630784698041,1
2017-06-02,1.12186,1.12851,1.1203,1.1279,0.005383915996648225,0
2017-06-05,1.12785,1.12811,1.1233,1.12581,-0.0018530011525843548,1
2017-06-06,1.12572,1.12843,1.1238,1.12774,0.0017143212442596312,0
2017-06-07,1.12777,1.12827,1.1202,1.1258,-0.0017202546686293507,0
2017-06-08,1.12581,1.127,1.1194,1.12034,-0.004849884526558879,0
2017-06-09,1.12032,1.12159,1.1164,1.1194,-0.0008390310084438468,1
2017-06-12,1.12036,1.12322,1.11902,1.12011,0.0006342683580489172,1
2017-06-13,1.12018,1.1225,1.11832,1.12075,0.0005713724544911258,1
2017-06-14,1.12081,1.1296,1.1192,1.12097,0.00019629712246271858,0
2017-06-15,1.12098,1.12286,1.113,1.11462,-0.0056647367904583135,1
2017-06-16,1.11462,1.12017,1.11364,1.11837,0.003364375302793876,0
2017-06-19,1.12036,1.12129,1.1142,1.11517,-0.00286130708084098,0
2017-06-20,1.11517,1.1165,1.11168,1.1135,-0.0014975295246465459,1
2017-06-21,1.11343,1.1169,1.11259,1.11668,0.0028558599012122876,0
2017-06-22,1.11668,1.118,1.11376,1.11499,-0.001513414765196841,1
2017-06-23,1.11499,1.121,1.1143,1.1183,0.002968636490013443,0
2017-06-26,1.11964,1.122,1.117,1.11804,-0.0002324957524816318,1
2017-06-27,1.11804,1.13494,1.1177,1.1343,0.014543307931737859,1
2017-06-28,1.1343,1.13909,1.12908,1.13775,0.003041523406506208,1
2017-06-29,1.13772,1.14456,1.1375,1.14426,0.005721819380355875,0
2017-06-30,1.14422,1.14445,1.13902,1.1427,-0.0013633265167007913,0
2017-07-03,1.14252,1.14259,1.13532,1.13662,-0.005320731600595208,0
2017-07-04,1.13665,1.13771,1.13344,1.13531,-0.00115253998697884,1
2017-07-05,1.1353,1.137,1.1311,1.13532,8.808166932494643e-06,1
2017-07-06,1.13532,1.1425,1.13279,1.1422,0.006059965472289708,0
2017-07-07,1.1422,1.144,1.13782,1.1398,-0.0021012081947121564,0
2017-07-10,1.13999,1.142,1.138,1.13965,-0.00013160203544471116,1
2017-07-11,1.13965,1.14797,1.13808,1.14699,0.006440573860395649,0
2017-07-12,1.14697,1.14896,1.1391,1.14159,-0.0047079747861793475,0
2017-07-13,1.14159,1.14559,1.1369,1.13957,-0.001769461890871571,1
2017-07-14,1.13953,1.1472,1.139,1.14613,0.005756557297928344,1
2017-07-17,1.14699,1.149,1.1433,1.14768,0.0013523771299939202,1
2017-07-18,1.14769,1.15832,1.14694,1.15505,0.006421650634323095,0
2017-07-19,1.15504,1.15535,1.1509,1.1527,-0.002034543959135826,1
2017-07-20,1.15273,1.16582,1.14776,1.16268,0.008657933547323582,1
2017-07-21,1.16272,1.1683,1.1617,1.1659,0.002769463652939841,0
2017-07-24,1.16726,1.16843,1.1625,1.1637,-0.0018869542842439024,1
2017-07-25,1.16374,1.17121,1.1629,1.1646,0.0007733952049497894,1
2017-07-26,1.16463,1.17478,1.1612,1.17343,0.007582002404258992,0
2017-07-27,1.17343,1.17768,1.16486,1.16841,-0.004278056637379346,1
2017-07-28,1.16839,1.17641,1.167,1.1751,0.005725729837984916,1
2017-07-31,1.17592,1.18457,1.1721,1.1831,0.006807931239894538,0
2017-08-01,1.18308,1.184,1.17843,1.18054,-0.002163806947849012,1
2017-08-02,1.18055,1.19103,1.1792,1.18512,0.003879580530943505,1
2017-08-03,1.18509,1.18931,1.18286,1.18772,0.0021938706628865656,0
2017-08-04,1.18772,1.189,1.17274,1.1772,-0.008857306435860357,1
2017-08-07,1.17859,1.18141,1.1775,1.1792,0.0016989466530750175,0
2017-08-08,1.1792,1.1824,1.1714,1.17592,-0.0027815468113975284,1
2017-08-09,1.17592,1.17701,1.16878,1.17626,0.0002891353153275933,1
2017-08-10,1.17625,1.17855,1.17024,1.17656,0.0002550456531718037,1
2017-08-11,1.17655,1.18473,1.17469,1.18241,0.004972122118718891,0
2017-08-14,1.18215,1.184,1.1769,1.17781,-0.0038903595199634156,0
2017-08-15,1.17786,1.17928,1.1686,1.17374,-0.0034555658382930954,1
2017-08-16,1.17374,1.17795,1.16809,1.17775,0.0034164295329459637,0
2017-08-17,1.17769,1.179,1.16618,1.17266,-0.0043218000424538605,1
2017-08-18,1.17266,1.17746,1.1707,1.176,0.002848225402077187,1
2017-08-21,1.17538,1.18282,1.17294,1.18093,0.004192176870748465,0
2017-08-22,1.18093,1.18244,1.17435,1.17636,-0.003869831404062829,1
2017-08-23,1.1764,1.18232,1.17392,1.18115,0.004071882756979006,0
2017-08-24,1.18115,1.18178,1.17826,1.18029,-0.0007281039664732702,1
2017-08-25,1.18027,1.19415,1.1772,1.1924,0.010260190292216143,1
2017-08-28,1.19519,1.19861,1.1915,1.19678,0.0036732640053673826,1
2017-08-29,1.19679,1.20704,1.1945,1.19744,0.000551479804141275,0
2017-08-30,1.19744,1.19845,1.1879,1.18959,-0.006555652057723238,1
2017-08-31,1.18962,1.19229,1.1821,1.19128,0.001420657537470893,0
2017-09-01,1.19128,1.19798,1.18481,1.1857,-0.0046840373379892775,1
2017-09-04,1.18783,1.19221,1.1876,1.18979,0.0034494391498691712,1
2017-09-05,1.18977,1.19407,1.1867,1.19206,0.0019078997133947784,1
2017-09-06,1.19206,1.19504,1.1902,1.19251,0.00037749777695750275,1
2017-09-07,1.19248,1.20596,1.1913,1.20187,0.00784899078414436,1
2017-09-08,1.20189,1.20924,1.2013,1.2035,0.0013562198906704737,0
2017-09-11,1.20187,1.203,1.1946,1.19624,-0.006032405484005077,1
2017-09-12,1.19623,1.19782,1.1925,1.19716,0.0007690764395105187,0
2017-09-13,1.19717,1.19949,1.1871,1.18934,-0.006532126031608132,1
2017-09-14,1.18933,1.19229,1.1837,1.19188,0.002135638253148775,1
2017-09-15,1.19187,1.19873,1.19,1.19418,0.0019297244689062687,1
2017-09-18,1.19418,1.197,1.1913,1.19564,0.001222596258520614,1
2017-09-19,1.19557,1.20066,1.1953,1.1994,0.0031447592920945677,0
2017-09-20,1.19942,1.20338,1.186,1.18895,-0.008712689678172514,1
2017-09-21,1.1889,1.19538,1.1864,1.19409,0.004323142268388258,1
2017-09-22,1.19409,1.20046,1.1935,1.1951,0.0008458323911932908,0
2017-09-25,1.19221,1.19365,1.1831,1.18554,-0.007999330599949839,0
2017-09-26,1.18555,1.18616,1.1756,1.17895,-0.005558648379641373,0
2017-09-27,1.17891,1.17954,1.1716,1.17423,-0.0040035624920479185,1
2017-09-28,1.17423,1.18041,1.172,1.17806,0.0032617119303715025,1
2017-09-29,1.17806,1.18325,1.177,1.1813,0.002750284365821587,0
2017-10-02,1.18107,1.18115,1.1728,1.17383,-0.006323541860662085,1
2017-10-03,1.17389,1.17737,1.1695,1.17423,0.00034076484669864904,1
2017-10-04,1.17431,1.17878,1.174,1.17608,0.0015755005407798173,0
2017-10-05,1.17606,1.178,1.1698,1.17102,-0.0043024284062309626,1
2017-10-06,1.17103,1.174,1.1668,1.17259,0.0013407115164558725,1
2017-10-09,1.17391,1.17561,1.1718,1.17411,0.0012962757656127533,1
2017-10-10,1.17412,1.18254,1.1738,1.18107,0.005927894319952998,1
2017-10-11,1.18103,1.18692,1.1794,1.18627,0.004402787303038558,0
2017-10-12,1.18628,1.188,1.18254,1.18348,-0.0023519097675906986,0
2017-10-13,1.18344,1.18749,1.1804,1.18199,-0.0012589988846453126,0
2017-10-16,1.18067,1.182,1.1779,1.1792,-0.002360426061134291,0
2017-10-17,1.1792,1.1795,1.1735,1.17682,-0.0020183175033922085,1
2017-10-18,1.17683,1.18054,1.1729,1.17944,0.0022263387773830967,1
2017-10-19,1.17946,1.186,1.1767,1.1847,0.0044597436071356356,0
2017-10-20,1.18471,1.1858,1.1761,1.1783,-0.005402211530345369,0
2017-10-23,1.17617,1.178,1.1724,1.17494,-0.00285156581515722,1
2017-10-24,1.17495,1.1793,1.1741,1.17645,0.0012851720087834195,1
2017-10-25,1.17645,1.18178,1.1751,1.18153,0.004318075566322355,0
2017-10-26,1.1815,1.18369,1.1639,1.16455,-0.014371196668726105,0
2017-10-27,1.16454,1.16457,1.1572,1.1606,-0.0033918681035591813,1
2017-10-30,1.15949,1.1658,1.1594,1.16432,0.0032052386696534985,1
2017-10-31,1.16431,1.16614,1.1623,1.16495,0.0005410883605880823,0
2017-11-01,1.16494,1.16573,1.1605,1.16184,-0.0026696424739258706,1
2017-11-02,1.16184,1.16873,1.1616,1.16572,0.0033395304000551906,0
2017-11-03,1.16572,1.16917,1.1597,1.1605,-0.00447791922588614,1
2017-11-06,1.16151,1.16241,1.1579,1.16089,0.0003360620422230287,0
2017-11-07,1.161,1.16155,1.1553,1.15929,-0.0013782528921776338,1
2017-11-08,1.15927,1.16112,1.1578,1.15935,5.175581605998403e-05,1
2017-11-09,1.15935,1.16549,1.1584,1.16432,0.004286884892396481,1
2017-11-10,1.16431,1.168,1.1621,1.1663,0.0017005634189912744,1
2017-11-13,1.16568,1.16753,1.1636,1.16644,0.00012003772614255226,1
2017-11-14,1.1664,1.18051,1.166,1.17979,0.011445080758547332,0
2017-11-15,1.17979,1.18606,1.1767,1.17688,-0.002466540655540417,1
2017-11-16,1.17696,1.1801,1.1756,1.17706,0.00015294677452248884,1
2017-11-17,1.177,1.18218,1.1764,1.17875,0.001435780673882281,0
2017-11-20,1.17652,1.181,1.1721,1.17335,-0.00458112407211031,0
2017-11-21,1.17338,1.17578,1.1712,1.17335,0.0,1
2017-11-22,1.17335,1.1827,1.1732,1.1818,0.007201602249968131,1
2017-11-23,1.18171,1.1856,1.1812,1.185,0.002707733965138015,1
2017-11-24,1.18497,1.19444,1.1835,1.1931,0.0068354430379746756,0
2017-11-27,1.1935,1.19612,1.1889,1.18994,-0.002648562568099977,0
2017-11-28,1.18994,1.192,1.1826,1.18465,-0.004445602299275597,1
2017-11-29,1.18467,1.18829,1.1816,1.18492,0.00022791541805600168,1
2017-11-30,1.18497,1.19316,1.1808,1.18895,0.0034010734901934736,1
2017-12-01,1.18895,1.19403,1.1849,1.18971,0.0006392194793727324,0
2017-12-04,1.18691,1.188,1.1828,1.18679,-0.0024543796387355155,0
2017-12-05,1.18677,1.18768,1.1799,1.18285,-0.0033198796754270177,0
2017-12-06,1.18285,1.18481,1.1779,1.18026,-0.0021896267489537324,0
2017-12-07,1.18031,1.18147,1.17687,1.17754,-0.002304576957619542,0
2017-12-08,1.17756,1.17766,1.1729,1.17686,-0.0005774750751567082,1
2017-12-11,1.17693,1.18118,1.1762,1.17728,0.0003568818721004785,0
2017-12-12,1.17724,1.17927,1.1716,1.17361,-0.0031173552595814558,1
2017-12-13,1.17363,1.18349,1.1728,1.18256,0.007626042722880699,0
2017-12-14,1.18257,1.18627,1.1763,1.17653,-0.00509910702205385,0
2017-12-15,1.1765,1.18124,1.17455,1.1749,-0.001385430035783175,1
2017-12-18,1.17457,1.18343,1.1739,1.17826,0.0028598178568388644,1
2017-12-19,1.17825,1.1849,1.1775,1.18415,0.0049988966781524535,1
2017-12-20,1.18411,1.19018,1.1827,1.18724,0.002609466706076091,0
2017-12-21,1.18724,1.189,1.1848,1.18661,-0.0005306424985682678,0
2017-12-22,1.18663,1.18686,1.18156,1.186,-0.0005140694920824362,1
2017-12-25,1.1858,1.1881,1.18423,1.18715,0.0009696458684653741,0
2017-12-26,1.18715,1.18787,1.1845,1.186,-0.0009687065661457828,1
2017-12-27,1.18605,1.19104,1.1854,1.18983,0.0032293423271501087,1
2017-12-28,1.18988,1.19591,1.1895,1.19383,0.0033618247985005567,1
2017-12-29,1.19381,1.20255,1.1936,1.1994,0.004665655914158684,1
2018-01-01,1.2002,1.20166,1.19912,1.20138,0.001650825412706336,1
2018-01-02,1.20136,1.20813,1.20013,1.20573,0.003620836038555675,0
2018-01-03,1.20573,1.20663,1.2,1.20098,-0.003939522115233074,1
2018-01-04,1.20095,1.209,1.20028,1.20709,0.005087511865309979,0
2018-01-05,1.20716,1.20829,1.2019,1.2026,-0.0037196895011971653,0
2018-01-08,1.20314,1.20523,1.1954,1.19678,-0.004839514385498012,0
2018-01-09,1.19679,1.19757,1.1914,1.19353,-0.002715620247664585,1
2018-01-10,1.19356,1.20181,1.1922,1.19489,0.0011394770135648713,1
2018-01-11,1.19494,1.206,1.1928,1.20384,0.007490229226121192,1
2018-01-12,1.20383,1.22188,1.2029,1.21991,0.01334895002658154,1
2018-01-15,1.22026,1.22967,1.2186,1.22641,0.0053282619209613635,0
2018-01-16,1.22641,1.22835,1.2194,1.22554,-0.0007093875620713952,0
2018-01-17,1.22559,1.23232,1.21638,1.21651,-0.007368180557142279,1
2018-01-18,1.21652,1.22649,1.21638,1.22402,0.00617339767038505,0
2018-01-19,1.22396,1.22954,1.2213,1.22195,-0.0016911488374372619,1
2018-01-22,1.22586,1.22671,1.2213,1.226,0.0033143745652439716,1
2018-01-23,1.22603,1.23062,1.22219,1.2297,0.0030179445350735357,1
2018-01-24,1.22972,1.24149,1.22898,1.24028,0.008603724485646946,0
2018-01-25,1.24043,1.25378,1.2363,1.23714,-0.0025316863933951828,1
2018-01-26,1.23724,1.24937,1.23717,1.24224,0.004122411368155721,0
2018-01-29,1.24153,1.24323,1.2335,1.23818,-0.0032682895414734014,1
2018-01-30,1.23825,1.2454,1.2334,1.24042,0.0018091069149881456,1
2018-01-31,1.2405,1.24749,1.2386,1.24121,0.0006368810564163496,1
2018-02-01,1.24123,1.25229,1.2384,1.25046,0.0074524053141691304,0
2018-02-02,1.25045,1.252,1.2408,1.2457,-0.003806599171504832,0
2018-02-05,1.2431,1.24749,1.23619,1.23755,-0.006542506221401734,1
2018-02-06,1.23749,1.24346,1.2312,1.23803,0.00038786311664185114,0
